Unnamed..0_comp1	ensembl_gene_id	mgi_symbol_comp1	chromosome_name_comp1	start_position_comp1	end_position_comp1	strand_comp1	gene_biotype_comp1	baseMean_comp1	log2FoldChange_comp1	lfcSE_comp1	pvalue_comp1	padj_comp1	isTF_comp1	Unnamed..0_comp2	mgi_symbol_comp2	chromosome_name_comp2	start_position_comp2	end_position_comp2	strand_comp2	gene_biotype_comp2	baseMean_comp2	log2FoldChange_comp2	lfcSE_comp2	pvalue_comp2	padj_comp2	isTF_comp2	score	p	convergence	p.adjust_score
8054	ENSMUSG00000034157	Cipc	12	86993817	87012136	1	protein_coding	777.0693	0.04294116	0.08171384	0.5092293	0.7746558		4205	Cipc	12	86993817	87012136	1	protein_coding	777.069345359395	0.235195071202232	0.0845963603332038	0.0040405941128051	0.0155845452316649		0.0471187722741187	0.05375	high	0.104473677640818
847	ENSMUSG00000034158	Lrrc58	16	37688751	37709220	1	protein_coding	591.535233672356	0.289828905276976	0.116611726117481	0.0012053986047194	0.0174362971724001		12862	Lrrc58	16	37688751	37709220	1	protein_coding	591.535233672356	0.0546640657906042	0.107866683008737	0.593078147266501	0.748024879398817		0.0692508178269585	0.045125	high	0.102832505518764
868	ENSMUSG00000034160	Ogt	X	100683666	100727957	1	protein_coding	2686.91201721909	0.230494864259671	0.0830601125992705	0.0013326150033293	0.0188101371207269		2031	Ogt	X	100683666	100727957	1	protein_coding	2686.91201721909	-0.350156914490958	0.0775520689188006	3.37592208671333e-06	2.69526543823782e-05		-0.249716521500307	0.019225	low	0.0976480872069107
8046	ENSMUSG00000034161	Scx	15	76341652	76343658	1	protein_coding	71.29322	0.05358952	0.1451489	0.5084917	0.7743027	Yes	1609	Scx	15	76341652	76343658	1	protein_coding	71.2932223323569	0.949823531180051	0.217792989713866	1.80456959321594e-07	1.81937401747352e-06	Yes	0.478058568822503	0.0065	high	0.0898848758465011
2541	ENSMUSG00000034163	Zfc3h1	10	115220864	115268677	1	protein_coding	215.0433	0.1824579	0.1312762	0.04143797	0.1998025		10451	Zfc3h1	10	115220864	115268677	1	protein_coding	215.043327676999	-0.120387087150358	0.136005889159296	0.335028096929103	0.519979505203205		-0.0318516960776276	0.06305	low	0.106741550366174
5430	ENSMUSG00000034164	Emid1	11	5056265	5102257	-1	protein_coding	157.1488	-0.09887755	0.1328781	0.2434719	0.5493587		3002	Emid1	11	5056265	5102257	-1	protein_coding	157.148756530133	-0.537522210865715	0.166311539642539	0.0002282662345376	0.0012334892926947		0.208221931485629	0.020475	high	0.0984664059444662
3093	ENSMUSG00000034165	Ccnd3	17	47815976	47910616	1	protein_coding	157.072	-0.1599	0.12998	0.06908295	0.2737347		11366	Ccnd3	17	47815976	47910616	1	protein_coding	157.071952837945	0.0959631762889848	0.131923630468827	0.430673569611559	0.614674172641097		-0.018693531575648	0.073575	low	0.108773925604912
3487	ENSMUSG00000034168	Irf2bpl	12	86927475	86931572	-1	protein_coding	474.3018	-0.1406227	0.1163301	0.09245077	0.3250414		7047	Irf2bpl	12	86927475	86931572	-1	protein_coding	474.301827870268	0.194319853910806	0.117157954001477	0.0770984292165889	0.177478461579609		-0.0462452804890949	0.05745	low	0.105322120849536
7544	ENSMUSG00000034173	Chchd2l	5	129924564	129932464	1	protein_coding	39.13895	-0.05752669	0.1601338	0.4531214	0.735987	Yes	15908	Chchd2l	5	129924564	129932464	1	protein_coding	39.1389483611258	-0.0089280975934701	0.222503918057674	0.959285695752349	0.978115737403985	Yes	0.000326554683929575	0.10685	high	0.11465960385718
9152	ENSMUSG00000034175	Rhbdd3	11	5048926	5056093	1	protein_coding	292.9118	-0.03553377	0.09928005	0.6327957	0.8471944		5084	Rhbdd3	11	5048926	5056093	1	protein_coding	292.911829230716	-0.259763545130336	0.112211494363683	0.0140611455498149	0.0448662279915613		0.055535355408246	0.0505	high	0.104091525138725
3141	ENSMUSG00000034187	Nsf	11	103712608	103844882	-1	protein_coding	254.361	0.1512348	0.1159392	0.07154127	0.2790938		4310	Nsf	11	103712608	103844882	-1	protein_coding	254.360988788612	0.311374215958701	0.118109104653591	0.0048663508578169	0.0183159961984932		0.100862795498202	0.037	high	0.101623215476985
4634	ENSMUSG00000034189	Hsdl1	8	120288728	120301922	-1	protein_coding	271.4701	0.1078911	0.1097669	0.1777836	0.4702055		10812	Hsdl1	8	120288728	120301922	-1	protein_coding	271.470116933653	0.0969472240572712	0.114709439609254	0.369351103074841	0.554112049762329		0.00493939879919382	0.085575	high	0.110772836767036
6840	ENSMUSG00000034190	Chmp7	14	69954449	69969990	-1	protein_coding	782.4968	0.05643231	0.08060999	0.3805412	0.6816361		12439	Chmp7	14	69954449	69969990	-1	protein_coding	782.496807214778	0.047705790476187	0.0814590127003992	0.546132482084712	0.712168991876453		0.000706300879219734	0.10435	high	0.114304532856504
1894	ENSMUSG00000034192	Lsm3	6	91492910	91499607	1	protein_coding	124.175170482212	-0.224512845530384	0.148969944604884	0.0181525988759674	0.117435801798231		15843	Lsm3	6	91492910	91499607	1	protein_coding	124.175170482212	0.0081725510177069	0.143994642244763	0.950213823349785	0.972945063585193		-0.0305167411668672	0.064825	low	0.106938992863875
3425	ENSMUSG00000034194	R3hcc1	14	69934756	69945033	-1	protein_coding	289.9037	0.136439	0.1075762	0.08937459	0.3195316		9278	R3hcc1	14	69934756	69945033	-1	protein_coding	289.903726165838	-0.125201230893315	0.109530718368567	0.227095456406993	0.39695749698454		-0.0208530180209887	0.071	low	0.108330261519303
9414	ENSMUSG00000034201	Gas2l1	11	5004132	5015327	-1	protein_coding	67.26414	-0.03489957	0.146115	0.6614811	0.8610829		3537	Gas2l1	11	5004132	5015327	-1	protein_coding	67.2641441298791	0.568323441888204	0.21093375198909	0.0009860433794624	0.0045231697531455		-0.219263972871965	0.02065	low	0.0985978891820581
4462	ENSMUSG00000034203	Chchd4	6	91439154	91450528	-1	protein_coding	254.4764	-0.1149966	0.1161871	0.1630229	0.4476371		5456	Chchd4	6	91439154	91450528	-1	protein_coding	254.476355276714	0.259728822397678	0.12073764791781	0.0212650226834989	0.0632260260212095		-0.0803855800180834	0.047025	low	0.103123375693574
4508	ENSMUSG00000034205	Loxl2	14	69846517	69933283	1	protein_coding	80.43526	-0.1183894	0.1545188	0.1665616	0.4526869		11273	Loxl2	14	69846517	69933283	1	protein_coding	80.4352550062708	0.126179679157171	0.183339631630507	0.420142719684103	0.604591075908411		-0.0114047553294007	0.0814	low	0.110250700553926
585	ENSMUSG00000034210	Efcab14	4	115594941	115634524	1	protein_coding	564.684718478767	-0.31134457617728	0.105516414453986	0.000254060539485	0.0053209397090103		1547	Efcab14	4	115594941	115634524	1	protein_coding	564.684718478767	-0.498028121130515	0.0981101760878223	1.01957359029125e-07	1.06913528000676e-06		0.339678059453014	0.01015	high	0.0930329104477612
5560	ENSMUSG00000034211	Mrps17	5	129792561	129799620	1	protein_coding	363.7943	-0.08370746	0.09646708	0.2560101	0.5639402		7373	Mrps17	5	129792561	129799620	1	protein_coding	363.79428177316	-0.157844845823347	0.0992175638145344	0.0959336128388564	0.211072164311939		0.0143963661157055	0.07425	high	0.108882226211849
10999	ENSMUSG00000034216	Vps18	2	119119221	119128934	1	protein_coding	222.5806	0.01548009	0.1168594	0.8462115	0.9425257		14247	Vps18	2	119119221	119128934	1	protein_coding	222.580624958632	0.039468003777605	0.139023498299553	0.756361849003717	0.861115012872385		8.7719082684711e-05	0.1101	high	0.114687077889021
9051	ENSMUSG00000034218	Atm	9	53350449	53448040	-1	protein_coding	162.6246	-0.04029304	0.1225188	0.6196054	0.8387366		1857	Atm	9	53350449	53448040	-1	protein_coding	162.624615397779	-0.713158092105655	0.167120372215893	1.17716099650399e-06	1.02832017691372e-05		0.305034356098159	0.01115	high	0.0940498076923077
5981	ENSMUSG00000034220	Gpc1	1	92759367	92788501	1	protein_coding	3832.838	-0.06469038	0.07663259	0.2950399	0.6043853		4462	Gpc1	1	92759367	92788501	1	protein_coding	3832.83849815403	-0.200460886198429	0.0748872863161708	0.0060000354243629	0.0218136653191428		0.037300052545684	0.05775	high	0.105521581769437
821	ENSMUSG00000034235	Usp54	14	20598980	20691131	-1	protein_coding	133.79584735321	0.368522417100803	0.198861327859479	0.0010922810409523	0.0163003986769154		13564	Usp54	14	20598980	20691131	-1	protein_coding	133.79584735321	-0.0624629413129832	0.171519782541745	0.676073323902926	0.808721564978916		-0.117451906800513	0.038075	low	0.101854781659389
1918	ENSMUSG00000034243	Golgb1	16	36695502	36753447	1	protein_coding	768.825000046933	0.199016626953243	0.112063806227377	0.0187884773042876	0.120018990579839		6594	Golgb1	16	36695502	36753447	1	protein_coding	768.825000046933	0.194743426031934	0.107852237396236	0.0566657410235105	0.13940425400112		0.0532945963909889	0.05225	high	0.104226737184703
10935	ENSMUSG00000034245	Hdac11	6	91133647	91151674	1	protein_coding	74.49453	0.01633107	0.1416186	0.8383481	0.939569		8442	Hdac11	6	91133647	91151674	1	protein_coding	74.4945271809992	-0.227009293829734	0.195820974231811	0.164757126816948	0.316578465706127		-0.0173525876155487	0.076075	low	0.109513676418752
4049	ENSMUSG00000034247	Plekhm1	11	103255101	103303513	-1	protein_coding	315.5673	0.1195979	0.1064267	0.1310635	0.3965894		16213	Plekhm1	11	103255101	103303513	-1	protein_coding	315.567256627605	-0.000172764127674	0.108564205347093	0.998660343601209	0.999214710041252		-0.00394986772553675	0.09405	low	0.11272750929368
6872	ENSMUSG00000034248	Slc25a37	14	69479297	69522561	-1	protein_coding	338.4335	-0.06638825	0.1028615	0.3840441	0.6847073		7189	Slc25a37	14	69479297	69522561	-1	protein_coding	338.433545788364	0.178055347935319	0.109525068806403	0.0856870146927381	0.193353004916622		-0.0220075618417627	0.068975	low	0.107970065159065
5883	ENSMUSG00000034252	Senp6	9	79974185	80052235	1	protein_coding	724.59	0.07414703	0.08913568	0.2870387	0.59779		12860	Senp6	9	79974185	80052235	1	protein_coding	724.59001567912	-0.046492036396265	0.0902579969204201	0.592973193642737	0.747994645977642		-0.00193635502266028	0.100975	low	0.113705044564918
2709	ENSMUSG00000034254	Agpat1	17	34823236	34832423	1	protein_coding	936.4385	-0.1364048	0.08415301	0.04778394	0.2161125		2140	Agpat1	17	34823236	34832423	1	protein_coding	936.438522944263	-0.347960970127418	0.0792072185069483	5.99931886991564e-06	4.54770797699867e-05		0.119968621033568	0.032475	high	0.100960953346856
4000	ENSMUSG00000034255	Arhgap27	11	103222323	103254518	-1	protein_coding	58.3584	0.1288986	0.1676782	0.1274559	0.3904203		2684	Arhgap27	11	103222323	103254518	-1	protein_coding	58.3583986600489	0.763142693581603	0.244182258237893	6.99480763610648e-05	0.0004226062177762		0.375262247134381	0.008825	high	0.0912218959731543
10912	ENSMUSG00000034259	Exosc4	15	76211597	76214877	1	protein_coding	152.8838	-0.01637417	0.1131583	0.8357749	0.9382652		15866	Exosc4	15	76211597	76214877	1	protein_coding	152.883755995374	-0.007224071680803	0.133184362087777	0.953084632170106	0.974469866574024		6.66327211486847e-06	0.113275	high	0.115231260378612
8977	ENSMUSG00000034263	Ints14	9	64868187	64894260	1	protein_coding	263.6675	0.03948844	0.1072263	0.6103377	0.8331963		11911	Ints14	9	64868187	64894260	1	protein_coding	263.667472712753	-0.0785605850650635	0.122227228593349	0.491279755568267	0.669090772800641		-0.00141664596262864	0.102475	low	0.114014139120959
9734	ENSMUSG00000034265	Zdhhc14	17	5542832	5804086	1	protein_coding	37.17418	-0.02919295	0.1575979	0.6978641	0.8788841		11643	Zdhhc14	17	5542832	5804086	1	protein_coding	37.1741761127884	-0.130317766980465	0.230476699892017	0.464242360432622	0.646821229145238		0.00239195228303945	0.094875	high	0.112861437021235
3869	ENSMUSG00000034269	Setd5	6	113054326	113130396	1	protein_coding	455.105	0.1174908	0.09783382	0.1189043	0.3764355		4216	Setd5	6	113054326	113130396	1	protein_coding	455.105023823579	0.265150726384583	0.0964743386521854	0.0040885235661076	0.0157315059984342		0.0701121187057381	0.0448	high	0.102832505518764
10088	ENSMUSG00000034271	Jdp2	12	85645801	85686652	1	protein_coding	58.4001	-0.02621069	0.1482605	0.7390766	0.8975329	Yes	9492	Jdp2	12	85645801	85686652	1	protein_coding	58.4000975991907	0.194251514786376	0.203505842743943	0.245353231734459	0.419313118962958	Yes	-0.0105783153251094	0.081875	low	0.110250700553926
11151	ENSMUSG00000034274	Thoc5	11	4845320	4878867	1	protein_coding	190.4897	0.01357059	0.1116156	0.8628656	0.9480902		5176	Thoc5	11	4845320	4878867	1	protein_coding	190.489673845836	0.292680889528664	0.130965594042478	0.0154125896068547	0.0483042945522404		0.0670253204138632	0.0465	high	0.103110345448003
8413	ENSMUSG00000034275	Igsf9b	9	27210500	27268842	1	protein_coding	26.49994	-0.04235029	0.1675731	0.5504692	0.8015934		10316	Igsf9b	9	27210500	27268842	1	protein_coding	26.4999410655372	-0.184841785383517	0.259047601643551	0.321255868039893	0.505177655229076		0.00732239890682228	0.084375	high	0.110728935308537
8502	ENSMUSG00000034278	Dnajc17	2	119002981	119039276	-1	protein_coding	71.35758	0.04758072	0.1385047	0.5603275	0.8069922		14259	Dnajc17	2	119002981	119039276	-1	protein_coding	71.3575841023983	-0.0476890189219199	0.179605764191408	0.757369244783275	0.861634328415337		-0.000525290244394748	0.108025	low	0.114663569449255
7136	ENSMUSG00000034290	Nek9	12	85346288	85386136	-1	protein_coding	3987.25	-0.04723677	0.0705134	0.4112436	0.7060965		5130	Nek9	12	85346288	85386136	-1	protein_coding	3987.24994203964	-0.166434880040597	0.0698805123146218	0.014839328834532	0.0469246768720816		0.0255663865249491	0.06475	high	0.106938992863875
5631	ENSMUSG00000034292	Traf3ip1	1	91422369	91457029	1	protein_coding	95.36562	0.09493459	0.1393335	0.2622903	0.5702193		12458	Traf3ip1	1	91422369	91457029	1	protein_coding	95.365619295976	0.0884961682853861	0.167954646166679	0.547835786619822	0.713356247435122		0.00262035817021902	0.096175	high	0.113030579696304
712	ENSMUSG00000034295	Fhod3	18	24841680	25266558	1	protein_coding	1047.02420234032	-0.272281363565266	0.0940193040921271	0.0005443616263808	0.0093673014696888		444	Fhod3	18	24841680	25266558	1	protein_coding	1047.02420234032	0.724440063752222	0.0862750008258687	2.61643075607403e-18	9.55940083897139e-17		-0.576102135734511	0.00455	low	0.0861177811550152
2571	ENSMUSG00000034297	Med13	11	86157859	86248428	-1	protein_coding	789.6002	0.1600055	0.1018585	0.04263991	0.2031988		11175	Med13	11	86157859	86248428	-1	protein_coding	789.600239264871	-0.0775596506904535	0.0982129774597229	0.409232210895101	0.594030538393442		-0.0201926554625224	0.07235	low	0.10866783625731
7702	ENSMUSG00000034300	Fam53c	18	34891959	34906813	1	protein_coding	367.6979	0.05167046	0.09363728	0.4719251	0.7507176		6574	Fam53c	18	34891959	34906813	1	protein_coding	367.697896241768	-0.185219626881945	0.101631472983717	0.0558881749462356	0.137909640093982		-0.0254706722599561	0.068275	low	0.107686058187436
1829	ENSMUSG00000034312	Iqsec1	6	90633070	90965667	-1	protein_coding	655.092584057923	-0.177958120967213	0.0902227761028694	0.0163466175721301	0.109434291587022		9768	Iqsec1	6	90633070	90965667	-1	protein_coding	655.092584057923	-0.089433043945784	0.0835923899909397	0.26934568112826	0.447310159629671		0.0254128811733936	0.0653	high	0.107102489959839
3251	ENSMUSG00000034320	Slc26a2	18	61325991	61344684	-1	protein_coding	156.533	-0.1550157	0.1324397	0.07855932	0.2960654		7777	Slc26a2	18	61325991	61344684	-1	protein_coding	156.532958107822	-0.197165537647076	0.140001800437782	0.122879561914555	0.256345609354186		0.0288655103374947	0.061325	high	0.106620391656024
8636	ENSMUSG00000034321	Exosc1	19	41910731	41921862	-1	protein_coding	159.744	-0.04489549	0.1159686	0.5750688	0.8158652		7359	Exosc1	19	41910731	41921862	-1	protein_coding	159.744004278347	0.205234161781269	0.13371695384196	0.0953089822977973	0.210096794514862		-0.022815786525602	0.069475	low	0.107991629676601
8282	ENSMUSG00000034327	Kctd9	14	67953386	67979759	1	protein_coding	1005.606	-0.03912668	0.07850841	0.5347907	0.7913414		1186	Kctd9	14	67953386	67979759	1	protein_coding	1005.60591980399	0.467105187476556	0.0808489886753683	2.42997355730216e-09	3.3236957037568e-08		-0.162231627536167	0.0303	low	0.10045056542811
2910	ENSMUSG00000034333	Zbed4	15	88635863	88668719	1	protein_coding	104.7606	-0.1726208	0.1550208	0.05846617	0.2461607	Yes	9846	Zbed4	15	88635863	88668719	1	protein_coding	104.760570776784	-0.160264323486809	0.167963335576863	0.276297980219475	0.455220986707325	Yes	0.0209517617396477	0.0652	high	0.107092163429337
10532	ENSMUSG00000034334	Fam151b	13	92586133	92620523	-1	protein_coding	25.04269	-0.0187759	0.1642584	0.7910168	0.9202291		8739	Fam151b	13	92586133	92620523	-1	protein_coding	25.0426941619348	-0.250081266209714	0.264689720512357	0.185581395931569	0.34451709413337		0.0181730916589461	0.069675	high	0.108035296347782
9968	ENSMUSG00000034341	Wbp2	11	115969399	115977821	-1	protein_coding	985.468	0.02111489	0.07414008	0.7261257	0.8928762		5115	Wbp2	11	115969399	115977821	-1	protein_coding	985.468019422788	-0.186661279562059	0.0785726092429221	0.0144913023373588	0.0459585349983644		-0.0328229309908059	0.064475	low	0.106933626403355
8314	ENSMUSG00000034342	Cbl	9	44054273	44145346	-1	protein_coding	158.8256	0.04949901	0.1174421	0.5387258	0.7938026		3881	Cbl	9	44054273	44145346	-1	protein_coding	158.825610060191	0.386984217848558	0.138465210723229	0.0022013676996969	0.0091998330911865		0.113072905390442	0.035925	high	0.101424766248575
6905	ENSMUSG00000034343	Ube2f	1	91178026	91218059	1	protein_coding	672.2271	-0.05497941	0.07977311	0.3889272	0.6878337		4882	Ube2f	1	91178026	91218059	1	protein_coding	672.22708037891	0.197239131177642	0.0798236902668912	0.0109160141930951	0.0362645058858057		-0.0429985305781552	0.05685	low	0.105179475192279
11542	ENSMUSG00000034345	Gtf2h5	17	6130061	6136792	1	protein_coding	490.9074	-0.007768382	0.08809365	0.9101553	0.9662539		2793	Gtf2h5	17	6130061	6136792	1	protein_coding	490.90735890232	-0.366386401942334	0.0991061150783833	0.0001069006044826	0.0006208885091001		0.0988295525460422	0.036925	high	0.101623215476985
7937	ENSMUSG00000034349	Smc4	3	68912071	68941956	1	protein_coding	126.7748	0.05568277	0.123997	0.4962008	0.7659635		7028	Smc4	3	68912071	68941956	1	protein_coding	126.774762125556	-0.24303969781506	0.15301031493348	0.0763402982482898	0.176208354892396		-0.0350386311788687	0.062625	low	0.106741550366174
7768	ENSMUSG00000034353	Ramp1	1	91107544	91152918	1	protein_coding	440.9062	-0.04816502	0.08637474	0.4778483	0.7533905		188	Ramp1	1	91107544	91152918	1	protein_coding	440.906197693822	-1.07555546411983	0.10089394888955	1.577660934858e-28	1.36131998325885e-26		0.573010663580068	0.004575	high	0.0861177811550152
4143	ENSMUSG00000034354	Mtmr3	11	4430868	4544863	-1	protein_coding	1188.789	0.09001622	0.07432839	0.1386046	0.4096945		8684	Mtmr3	11	4430868	4544863	-1	protein_coding	1188.78924697297	-0.0910480165505887	0.0697906350971827	0.182217103552987	0.340387592565242		-0.00988531543619012	0.0858	low	0.110838821545272
1221	ENSMUSG00000034361	Cpne2	8	95259618	95297159	1	protein_coding	148.719738139351	0.303064910821935	0.196387837189386	0.0042882383524987	0.0430298904953434		573	Cpne2	8	95259618	95297159	1	protein_coding	148.719738139351	1.50696143387868	0.209766471440233	7.769903026857e-16	2.19970971905191e-14		1.23764426652167	0.00125	high	0.0804185328185328
2679	ENSMUSG00000034371	Tkfc	19	10565155	10583018	-1	protein_coding	38.87878	-0.1738459	0.1921565	0.04648107	0.2125902		8217	Tkfc	19	10565155	10583018	-1	protein_coding	38.878778774984	-0.256900407993225	0.228374932189917	0.149596221389683	0.295332834779535		0.0461227341753653	0.054525	high	0.104473677640818
1215	ENSMUSG00000034377	Tulp4	17	6156712	6301403	1	protein_coding	1423.15843152328	0.226424794753513	0.096880073300037	0.0042551738913543	0.0429089633883728		958	Tulp4	17	6156712	6301403	1	protein_coding	1423.15843152328	-0.589464993308106	0.0938804427154983	5.14979628657716e-11	8.7202500376675e-10		-0.418805163414	0.007975	low	0.0905557924003707
10199	ENSMUSG00000034379	Wdr5b	16	35861560	35864298	1	protein_coding	47.41777	0.02432798	0.151795	0.7532992	0.904934		8734	Wdr5b	16	35861560	35864298	1	protein_coding	47.4177720909616	0.229324491666083	0.216187455974729	0.185340865218672	0.344240842177387		0.0156903349331003	0.074675	high	0.109139699391626
9571	ENSMUSG00000034390	Cmip	8	117983803	118186169	1	protein_coding	72.86735	-0.03326931	0.1407644	0.68031	0.8708107		12749	Cmip	8	117983803	118186169	1	protein_coding	72.867347592454	0.0864131683740985	0.183292344317225	0.580807095259999	0.739038516570266		-0.00113018902173613	0.101625	low	0.113861086302743
6550	ENSMUSG00000034401	Spata6	4	111577181	111686381	1	protein_coding	38.3511	-0.07160029	0.1637714	0.3522212	0.6587761		10335	Spata6	4	111577181	111686381	1	protein_coding	38.3510992970368	0.174439883568165	0.225372598549003	0.323061419454414	0.507079220221978		-0.010373901270515	0.082275	low	0.110250700553926
6868	ENSMUSG00000034403	Pja1	X	98509340	98514879	-1	protein_coding	225.0443	0.06880068	0.1099666	0.3835827	0.684283		9519	Pja1	X	98509340	98514879	-1	protein_coding	225.044326346127	0.131186299950976	0.121547509643794	0.247964197933828	0.422441564427848		0.00573552122997146	0.0847	high	0.110728935308537
8023	ENSMUSG00000034412	Tbc1d10a	11	4136789	4165505	1	protein_coding	45.49059	0.05222648	0.1536128	0.5067028	0.7738993		9042	Tbc1d10a	11	4136789	4165505	1	protein_coding	45.4905894079094	0.2173076053756	0.214644287268544	0.207531552086905	0.372326569116762		0.0142006509122243	0.075375	high	0.109235047889322
6585	ENSMUSG00000034413	Neurl1b	17	26633803	26665323	1	protein_coding	29.02519	-0.06742774	0.1706481	0.3555838	0.6614961		14743	Neurl1b	17	26633803	26665323	1	protein_coding	29.0251947997652	0.0420095211090323	0.243361474873043	0.816826546782347	0.898769601974037		-0.00110706719103688	0.104525	low	0.114339978592454
6037	ENSMUSG00000034422	Parp14	16	35653244	35691914	-1	protein_coding	134.3359	-0.06740485	0.1834025	0.300262	0.6093772		14732	Parp14	16	35653244	35691914	-1	protein_coding	134.335940334353	-0.0435583972800618	0.281321373460292	0.815176490852176	0.897861533718964		0.000836850251014812	0.1035	high	0.114244294940797
1440	ENSMUSG00000034424	Gcsh	8	117708549	117720276	-1	protein_coding	454.753928685809	-0.214362981092972	0.098896526319814	0.0072130582227349	0.0613744139415194		1530	Gcsh	8	117708549	117720276	-1	protein_coding	454.753928685809	-0.489520608125896	0.0958061043291049	8.99729922673809e-08	9.53948941543433e-07		0.264583597406826	0.0139	high	0.0958351575456053
5900	ENSMUSG00000034429	Zfp707	15	75840972	75847717	1	protein_coding	47.59384	0.08572422	0.1589031	0.287875	0.5983922	Yes	11920	Zfp707	15	75840972	75847717	1	protein_coding	47.5938379112332	0.117683257097138	0.213106350362067	0.492270062917454	0.669933302067696	Yes	0.00347024439911538	0.0895	high	0.11188184879094
5755	ENSMUSG00000034430	Zxdc	6	90346474	90380472	1	protein_coding	258.3424	0.0884115	0.1143555	0.2744669	0.5843447	Yes	7926	Zxdc	6	90346474	90380472	1	protein_coding	258.342438373347	0.175197003730183	0.124897313461802	0.131586374152605	0.269315437989346	Yes	0.0149240491188957	0.071175	high	0.108421745617307
6431	ENSMUSG00000034432	Cops8	1	90530703	90541063	1	protein_coding	1105.799	-0.05832269	0.07576611	0.3402513	0.6482288		2468	Cops8	1	90530703	90541063	1	protein_coding	1105.79863523593	-0.308487578851926	0.0758729437143156	2.93724001349579e-05	0.0001930628342744		0.0782042265609186	0.0413	high	0.102450575641285
12002	ENSMUSG00000034442	Trmt5	12	73326785	73333484	-1	protein_coding	75.29638	0.00322791	0.1369978	0.9680639	0.9882285		10907	Trmt5	12	73326785	73333484	-1	protein_coding	75.2963769379353	0.135210123714811	0.1789908489526	0.37993252448661	0.565149090734013		0.00307802878466716	0.09135	high	0.112317144856543
6187	ENSMUSG00000034445	Cyb561a3	19	10554536	10573325	1	protein_coding	104.6871	0.08408545	0.1380107	0.3165558	0.626881		15440	Cyb561a3	19	10554536	10573325	1	protein_coding	104.687131415349	-0.0183483262775428	0.168627937291422	0.901131162945414	0.946991944809664		-0.00127006874537743	0.099825	low	0.11344549670717
4370	ENSMUSG00000034449	Dhrs11	11	84711682	84719820	-1	protein_coding	363.8016	-0.1093224	0.1019386	0.1554495	0.4358278		3201	Dhrs11	11	84711682	84719820	-1	protein_coding	363.801563740138	-0.351873638248724	0.105119403881408	0.0004186373533005	0.0021215667432808		0.108228506813692	0.03595	high	0.101424766248575
7465	ENSMUSG00000034453	Polr3b	10	84458156	84563042	1	protein_coding	249.029	0.05895342	0.1056171	0.4451979	0.7306852		2391	Polr3b	10	84458156	84563042	1	protein_coding	249.028965112978	0.466893958253609	0.117256519874994	2.0735224215367e-05	0.0001406803877966		0.156876605381815	0.027	high	0.0999224391709222
70	ENSMUSG00000034457	Eda2r	X	96377446	96420822	-1	protein_coding	470.395903669141	0.602250764891918	0.123941582752752	1.65848817256292e-09	2.9028281557487e-07		343	Eda2r	X	96377446	96420822	-1	protein_coding	470.395903669141	0.918612620938122	0.103271577028685	1.00719685714967e-20	4.76348321186063e-19		1.06132238223797	0.001625	high	0.0804185328185328
6095	ENSMUSG00000034459	Ifit1	19	34618271	34627409	1	protein_coding	26.68369	-0.07034292	0.1786374	0.3074479	0.6180232		9702	Ifit1	19	34618271	34627409	1	protein_coding	26.6836923153151	-0.212275383945819	0.27654878439375	0.263531549483315	0.440631704361815		0.0128956899967701	0.074	high	0.10881275344931
945	ENSMUSG00000034460	Six4	12	73146383	73160230	-1	protein_coding	260.175227099436	-0.305812319082659	0.142435695968279	0.0018742446505882	0.0242997306444516	Yes	8203	Six4	12	73146383	73160230	-1	protein_coding	260.175227099436	-0.171787602668454	0.128377767536932	0.148646797816956	0.293959326366776	Yes	0.101401139098535	0.0369	high	0.101623215476985
1151	ENSMUSG00000034462	Pkd2	5	104607316	104653685	1	protein_coding	224.173401864181	0.274761231355891	0.132466281802174	0.0035808239338149	0.0381166419088621		6346	Pkd2	5	104607316	104653685	1	protein_coding	224.173401864181	0.232949567070573	0.126205354217524	0.0467810082739807	0.119584228840295		0.116017625793054	0.0336	high	0.101196460176991
8724	ENSMUSG00000034463	Scara3	14	66156843	66191384	-1	protein_coding	93.29427	0.04479735	0.1312531	0.5845325	0.8209184		10713	Scara3	14	66156843	66191384	-1	protein_coding	93.2942689548035	-0.134202470461431	0.166580935850354	0.359120844074632	0.543793366244626		-0.00477264745394052	0.0911	low	0.11229052113666
2235	ENSMUSG00000034471	Caskin2	11	115690009	115704465	-1	protein_coding	306.7358	-0.1895269	0.1190348	0.02872812	0.1574841		1418	Caskin2	11	115690009	115704465	-1	protein_coding	306.735773529865	0.596465796424645	0.116132420891745	3.92786146912167e-08	4.49349568068347e-07		-0.351234227560098	0.0112	low	0.0940498076923077
1871	ENSMUSG00000034472	Rasd2	8	75940572	75950741	1	protein_coding	768.561010938687	0.215302451427669	0.128563763417128	0.0174395469047128	0.114250991454164		7639	Rasd2	8	75940572	75950741	1	protein_coding	768.561010938687	-0.186053357534812	0.126346755246833	0.112786406974019	0.239510550324983		-0.0808029033644597	0.046625	low	0.103110345448003
11906	ENSMUSG00000034473	Sec22a	16	35131501	35184288	-1	protein_coding	85.30313	0.004650862	0.1346081	0.9541378	0.9824799		13432	Sec22a	16	35131501	35184288	-1	protein_coding	85.3031331368438	-0.0667030579524317	0.175169318677818	0.660208793530585	0.797342692722837		-0.0003391454859708	0.110675	low	0.114729950181542
